,words,sentence #,tag
37433,<QUANTITY>,1027,GoodsDescription
37434,MM,1027,GoodsDescription
37435,AT,1027,O
37436,USD,1027,UnitPriceAmount
37437,<UNITPRICEAMOUNT>,1027,UnitPriceAmount
37438,PER,1027,UnitPriceAmount
37439,M3,1027,UnitPriceAmount
37440,QTY,1027,O
37441,<UNITPRICEAMOUNT>,1027,O
37442,M2,1027,Quantity
37443,(3),1027,O
37444,QTY,1027,O
37445,<UNITPRICEAMOUNT>,1027,Quantity
37446,M3,1027,UnitPriceAmount
37447,OF,1027,O
37448,MEDIUM,1027,GoodsDescription
37449,DENSITY,1027,GoodsDescription
37450,FIBER,1027,GoodsDescription
37451,BOARD,1027,GoodsDescription
37452,<QUANTITY>,1027,GoodsDescription
37453,MM,1027,GoodsDescription
37454,AT,1027,O
37455,USD,1027,UnitPriceAmount
37456,<UNITPRICEAMOUNT>,1027,UnitPriceAmount
37457,PER,1027,UnitPriceAmount
37458,M3,1027,UnitPriceAmount
37459,QTY,1027,O
37460,<UNITPRICEAMOUNT>,1027,O
37461,M2,1027,Quantity
37462,(4),1027,O
37463,QTY,1027,O
37464,<UNITPRICEAMOUNT>,1027,Quantity
37465,M3,1027,UnitPriceAmount
37466,OF,1027,O
37467,MEDIUM,1027,GoodsDescription
37468,DENSITY,1027,GoodsDescription
37469,FIBER,1027,GoodsDescription
37470,BOARD,1027,GoodsDescription
37471,<QUANTITY>,1027,GoodsDescription
37472,MM,1027,GoodsDescription
37473,AT,1027,O
37474,USD,1027,UnitPriceAmount
37475,<UNITPRICEAMOUNT>,1027,UnitPriceAmount
37476,PER,1027,UnitPriceAmount
37477,M3,1027,UnitPriceAmount
37478,QTY,1027,O
37479,<UNITPRICEAMOUNT>,1027,O
37480,M2,1027,Quantity
37481,(5),1027,O
37482,QTY,1027,O
37483,<UNITPRICEAMOUNT>,1027,Quantity
37484,M3,1027,UnitPriceAmount
37485,OF,1027,O
37486,MEDIUM,1027,GoodsDescription
37487,DENSITY,1027,GoodsDescription
37488,FIBER,1027,GoodsDescription
37489,BOARD,1027,GoodsDescription
37490,<QUANTITY>,1027,GoodsDescription
37491,MM,1027,GoodsDescription
37492,AT,1027,O
37493,USD,1027,UnitPriceAmount
37494,<UNITPRICEAMOUNT>,1027,UnitPriceAmount
37495,PER,1027,UnitPriceAmount
37496,M3,1027,UnitPriceAmount
37497,QTY,1027,O
37498,<UNITPRICEAMOUNT>,1027,O
37499,M2,1027,Quantity
37500,(6),1027,O
37501,QTY,1027,O
37502,<UNITPRICEAMOUNT>,1027,Quantity
37503,M3,1027,UnitPriceAmount
37504,OF,1027,O
37505,MEDIUM,1027,GoodsDescription
37506,DENSITY,1027,GoodsDescription
37507,FIBER,1027,GoodsDescription
37508,BOARD,1027,GoodsDescription
37509,<QUANTITY>,1027,GoodsDescription
37510,MM,1027,GoodsDescription
37511,AT,1027,O
37512,USD,1027,UnitPriceAmount
37513,<UNITPRICEAMOUNT>,1027,UnitPriceAmount
37514,PER,1027,UnitPriceAmount
37515,M3,1027,UnitPriceAmount
37516,QTY,1027,O
37517,<UNITPRICEAMOUNT>,1027,O
37518,M2,1027,Quantity
37519,AS,1027,O
37520,PER,1027,UnitPriceAmount
37521,BENEFICIARY'S,1027,O
37522,PROFORMA,1027,O
37523,INVOICE,1027,O
37524,NO.,1027,O
37525,W008/20,1027,O
37526,DATED,1027,O
37527,<INCOTERMS>,1027,O
37528,CFR,1028,Incoterms
37529,KARACHI,1028,Incoterms
37530,PORT,1028,Incoterms
37531,/,1028,Incoterms
37532,PORT,1028,Incoterms
37533,QASIM,1028,Incoterms
37534,PAKISTAN,1028,Incoterms
37535,QTY,1028,O
37536,<UNITPRICEAMOUNT>,1028,Quantity
37537,MTS,1028,Quantity
37538,PP,1028,GoodsDescription
37539,<INCOTERMS>,1028,GoodsDescription
37540,AND/OR,1028,O
37541,PP504P,1028,GoodsDescription
37542,AT,1028,O
37543,USD,1028,UnitPriceAmount
37544,<UNITPRICEAMOUNT>,1028,UnitPriceAmount
37545,PER,1028,UnitPriceAmount
37546,MT,1028,UnitPriceAmount
37547,AS,1028,Incoterms
37548,PER,1028,UnitPriceAmount
37549,BENEFICIARY'S,1028,O
37550,PROFORMA,1028,O
37551,INVOICE,1028,O
37552,NO.,1028,O
37553,NA/191238/JAN-20,1028,O
37554,DATED,1028,O
37555,06-01-20.,1028,O
37556,EXW,1029,Incoterms
37557,<INCOTERMS>,1029,O
37558,QTY,1029,O
37559,<QUANTITY>,1029,O
37560,KGS,1029,Quantity
37561,TERYLENE,1029,GoodsDescription
37562,POLYESTER,1029,GoodsDescription
37563,STAPLE,1029,GoodsDescription
37564,FIBRE,1029,GoodsDescription
37565,<UNITPRICEAMOUNT>,1029,O
37566,DEN,1029,O
37567,AT,1029,O
37568,PKR,1029,UnitPriceAmount
37569,<UNITPRICEAMOUNT>,1029,UnitPriceAmount
37570,PER,1029,UnitPriceAmount
37571,KG.,1029,O
37572,<INCOTERMS>,1029,O
37573,QTY,1029,O
37574,<QUANTITY>,1029,Quantity
37575,KGS,1029,Quantity
37576,TERYLENE,1029,GoodsDescription
37577,POLYESTER,1029,GoodsDescription
37578,STAPLE,1029,GoodsDescription
37579,FIBRE,1029,GoodsDescription
37580,<UNITPRICEAMOUNT>,1029,O
37581,DEN,1029,O
37582,AT,1029,O
37583,PKR,1029,UnitPriceAmount
37584,<UNITPRICEAMOUNT>,1029,UnitPriceAmount
37585,PER,1029,UnitPriceAmount
37586,KG.,1029,O
37587,AS,1029,O
37588,PER,1029,UnitPriceAmount
37589,BENEFICIARY'S,1029,O
37590,QUOTATION,1029,O
37591,NO.,1029,O
37592,<QUANTITY>,1029,O
37593,DATED,1029,O
37594,06-JAN-2020.,1029,O
37595,CFR,1030,Incoterms
37596,KEAMARI,1030,Incoterms
37597,KARACHI,1030,Incoterms
37598,PORT,1030,Incoterms
37599,PAKISTAN,1030,Incoterms
37600,GENERATOR,1030,GoodsDescription
37601,FOR,1030,GoodsDescription
37602,DAIRIES,1030,GoodsDescription
37603,UNIT,1030,GoodsDescription
37604,<INCOTERMS>,1030,O
37605,QTY,1030,O
37606,<QUANTITY>,1030,Quantity
37607,SETS,1030,Quantity
37608,TJ828DW5C,1030,O
37609,MODEL,1030,O
37610,SYNCHRONIZED,1030,O
37611,CANOPIED,1030,O
37612,AT,1030,GoodsDescription
37613,THE,1030,O
37614,RATE,1030,O
37615,OF,1030,O
37616,EUR,1030,UnitPriceAmount
37617,<UNITPRICEAMOUNT>,1030,O
37618,PER,1030,UnitPriceAmount
37619,SET,1030,Quantity
37620,COMPLETE,1030,O
37621,DETAIL,1030,O
37622,AS,1030,O
37623,PER,1030,UnitPriceAmount
37624,BENEFICIARY'S,1030,O
37625,PROFORMA,1030,O
37626,INVOICE,1030,O
37627,NO.,1030,O
37628,<QUANTITY>,1030,O
37629,DATED,1030,O
37630,<DATE>,1030,O
37631,CFR,1031,Incoterms
37632,KEAMARI,1031,Incoterms
37633,KARACHI,1031,Incoterms
37634,PAKISTAN,1031,Incoterms
37635,'EASTLON',1031,O
37636,BRAND,1031,O
37637,POLYSTER,1031,GoodsDescription
37638,STAPLE,1031,GoodsDescription
37639,FIBRE,1031,GoodsDescription
37640,QTY,1031,O
37641,<UNITPRICEAMOUNT>,1031,O
37642,KGS,1031,Quantity
37643,OF,1031,O
37644,SN-3510CHB,1031,O
37645,<QUANTITY>,1031,UnitPriceAmount
37646,X,1031,O
37647,<QUANTITY>,1031,O
37648,X,1031,O
37649,SD,1031,UnitPriceAmount
37650,AT,1031,O
37651,THE,1031,O
37652,RATE,1031,O
37653,USD,1031,UnitPriceAmount
37654,<INCOTERMS>,1031,UnitPriceAmount
37655,PER,1031,UnitPriceAmount
37656,KG,1031,UnitPriceAmount
37657,COMPLETE,1031,O
37658,DETAIL,1031,O
37659,AS,1031,O
37660,PER,1031,UnitPriceAmount
37661,BENEFICIARY'S,1031,O
37662,PROFORMA,1031,O
37663,INVOICE,1031,O
37664,NO.0010129687,1031,O
37665,F1,1031,O
37666,DATED,1031,O
37667,<INCOTERMS>,1031,O
37668,CFR,1032,Incoterms
37669,KARACHI,1032,Incoterms
37670,SEAPORT,1032,Incoterms
37671,/,1032,Incoterms
37672,PORT,1032,Incoterms
37673,QASIM,1032,Incoterms
37674,PAKISTAN,1032,Incoterms
37675,QTY,1032,O
37676,<QUANTITY>,1032,Quantity
37677,MT,1032,UnitPriceAmount
37678,RECOVERD,1032,GoodsDescription
37679,(WASTE,1032,GoodsDescription
37680,AND,1032,GoodsDescription
37681,SCRAP),1032,GoodsDescription
37682,PAPER,1032,GoodsDescription
37683,OR,1032,Incoterms
37684,PAPER,1032,GoodsDescription
37685,BOARD,1032,GoodsDescription
37686,AT,1032,O
37687,USD,1032,UnitPriceAmount
37688,<UNITPRICEAMOUNT>,1032,UnitPriceAmount
37689,PER,1032,UnitPriceAmount
37690,MT,1032,UnitPriceAmount
37691,AS,1032,GoodsDescription
37692,PER,1032,UnitPriceAmount
37693,APPLICANT,1032,O
37694,PURCHASE,1032,O
37695,ORDER,1032,O
37696,NO.,1032,O
37697,APB/25/19,1032,O
37698,DATED,1032,O
37699,<INCOTERMS>,1032,O
37700,AND,1032,GoodsDescription
37701,PERFORMA,1032,O
37702,INVOICE,1032,O
37703,NO.,1032,O
37704,<INCOTERMS>,1032,O
37705,DATED,1032,O
37706,<INCOTERMS>,1032,O
37707,CFR,1033,Incoterms
37708,KARACHI,1033,Incoterms
37709,PORT,1033,Incoterms
37710,PAKISTAN,1033,Incoterms
37711,TOTAL,1033,O
37712,QTY,1033,O
37713,<UNITPRICEAMOUNT>,1033,Quantity
37714,MTS,1033,Quantity
37715,OF,1033,O
37716,BOTH,1033,GoodsDescription
37717,SIDES,1033,GoodsDescription
37718,COATED,1033,GoodsDescription
37719,PAPER,1033,GoodsDescription
37720,IN,1033,O
37721,SHEETS,1033,O
37722,'KINMARI,1033,O
37723,EX-COAT',1033,O
37724,SPECIFICATION,1033,O
37725,<INCOTERMS>,1033,O
37726,<QUANTITY>,1033,Quantity
37727,MT,1033,UnitPriceAmount
37728,OF,1033,O
37729,<QUANTITY>,1033,O
37730,GSM,1033,O
37731,-700,1033,O
37732,X,1033,O
37733,<INCOTERMS>,1033,O
37734,AT,1033,GoodsDescription
37735,USD,1033,UnitPriceAmount
37736,<UNITPRICEAMOUNT>,1033,UnitPriceAmount
37737,PER,1033,UnitPriceAmount
37738,MT,1033,UnitPriceAmount
37739,<INCOTERMS>,1033,O
37740,<QUANTITY>,1033,Quantity
37741,MT,1033,UnitPriceAmount
37742,OF,1033,O
37743,<QUANTITY>,1033,O
37744,GSM,1033,O
37745,-1016,1033,O
37746,X,1033,O
37747,<QUANTITY>,1033,O
37748,(MATT),1033,O
37749,AT,1033,GoodsDescription
37750,USD,1033,UnitPriceAmount
37751,<UNITPRICEAMOUNT>,1033,UnitPriceAmount
37752,PER,1033,UnitPriceAmount
37753,MT,1033,UnitPriceAmount
37754,<INCOTERMS>,1033,O
37755,<QUANTITY>,1033,Quantity
37756,MT,1033,UnitPriceAmount
37757,OF,1033,O
37758,<QUANTITY>,1033,O
37759,GSM,1033,O
37760,-1000,1033,O
37761,X,1033,O
37762,<QUANTITY>,1033,UnitPriceAmount
37763,(MATT),1033,O
37764,AT,1033,GoodsDescription
37765,USD,1033,UnitPriceAmount
37766,<UNITPRICEAMOUNT>,1033,UnitPriceAmount
37767,PER,1033,UnitPriceAmount
37768,MT,1033,UnitPriceAmount
37769,<INCOTERMS>,1033,O
37770,<QUANTITY>,1033,Quantity
37771,MT,1033,UnitPriceAmount
37772,OF,1033,O
37773,<QUANTITY>,1033,O
37774,GSM,1033,O
37775,-1016,1033,O
37776,X,1033,O
37777,<QUANTITY>,1033,O
37778,(MATT),1033,O
37779,AT,1033,GoodsDescription
37780,USD,1033,UnitPriceAmount
37781,<UNITPRICEAMOUNT>,1033,UnitPriceAmount
37782,PER,1033,UnitPriceAmount
37783,MT,1033,UnitPriceAmount
37784,COMPLETE,1033,O
37785,DETAIL,1033,O
37786,AS,1033,O
37787,PER,1033,UnitPriceAmount
37788,BENEFICIARY'S,1033,O
37789,PROFORMA,1033,O
37790,INVOICE,1033,O
37791,NO.,1033,O
37792,NP-131-20,1033,O
37793,DATED,1033,O
37794,07-01-2020.,1033,O
37795,CFR,1034,Incoterms
37796,PORT,1034,Incoterms
37797,QASIM,1034,Incoterms
37798,PAKISTAN,1034,Incoterms
37799,QTY,1034,O
37800,<UNITPRICEAMOUNT>,1034,Quantity
37801,MTS,1034,Quantity
37802,LMS,1034,GoodsDescription
37803,BUNDLES,1034,GoodsDescription
37804,(G.I),1034,O
37805,SCRAP,1034,O
37806,AT,1034,O
37807,USD,1034,UnitPriceAmount
37808,<UNITPRICEAMOUNT>,1034,UnitPriceAmount
37809,PER,1034,UnitPriceAmount
37810,MT,1034,UnitPriceAmount
37811,AS,1034,Incoterms
37812,PER,1034,UnitPriceAmount
37813,BENEFICIARY'S,1034,O
37814,PROFORMA,1034,O
37815,INVOICE,1034,O
37816,NO.,1034,O
37817,CPR/PAK/002/2020,1034,O
37818,DATED,1034,O
37819,06-01-2020.,1034,O
37820,CFR,1035,Incoterms
37821,KARACHI,1035,Incoterms
37822,PORT,1035,Incoterms
37823,PAKISTAN,1035,Incoterms
37824,QTY,1035,O
37825,<QUANTITY>,1035,Quantity
37826,M.TONS,1035,Quantity
37827,LINEAR,1035,GoodsDescription
37828,ALKYL,1035,GoodsDescription
37829,BENZENE,1035,GoodsDescription
37830,(LAB),1035,O
37831,AT,1035,O
37832,USD,1035,UnitPriceAmount
37833,<UNITPRICEAMOUNT>,1035,UnitPriceAmount
37834,PER,1035,UnitPriceAmount
37835,M.TON,1035,UnitPriceAmount
37836,AS,1035,O
37837,PER,1035,UnitPriceAmount
37838,BENEFICIARY'S,1035,O
37839,PROFORMA,1035,O
37840,INVOICE,1035,O
37841,NO.,1035,O
37842,<QUANTITY>,1035,O
37843,DATED,1035,O
37844,<INCOTERMS>,1035,O
37845,CFR,1036,Incoterms
37846,KARACHI,1036,Incoterms
37847,PORT/,1036,Incoterms
37848,PORT,1036,Incoterms
37849,QASIM,1036,Incoterms
37850,QTY,1036,O
37851,<QUANTITY>,1036,Quantity
37852,KGS,1036,Quantity
37853,POLYESTER,1036,GoodsDescription
37854,FILAMENTAS,1036,O
37855,PER,1036,O
37856,BENEFICIARY'S,1036,O
37857,PROFORMA,1036,O
37858,INVOICE,1036,O
37859,NO.,1036,O
37860,HXG20191203,1036,O
37861,DATED.,1036,O
37862,<DATE>,1036,O
37863,FOB,1037,Incoterms
37864,ANY,1037,Incoterms
37865,PORT,1037,Incoterms
37866,IN,1037,Incoterms
37867,CHINA,1037,Incoterms
37868,<INCOTERMS>,1037,O
37869,QTY,1037,O
37870,<UNITPRICEAMOUNT>,1037,Quantity
37871,KGS,1037,Quantity
37872,METALLISED,1037,GoodsDescription
37873,POLYPROYLENE,1037,GoodsDescription
37874,FILM,1037,GoodsDescription
37875,FOR,1037,GoodsDescription
37876,CAPACITOR,1037,GoodsDescription
37877,<QUANTITY>,1037,O
37878,U,1037,UnitPriceAmount
37879,X,1037,O
37880,<INCOTERMS>,1037,O
37881,AND,1037,O
37882,<QUANTITY>,1037,O
37883,U,1037,UnitPriceAmount
37884,X,1037,O
37885,<INCOTERMS>,1037,O
37886,AT,1037,O
37887,USD,1037,UnitPriceAmount
37888,<UNITPRICEAMOUNT>,1037,UnitPriceAmount
37889,PER,1037,UnitPriceAmount
37890,KG.,1037,O
37891,<INCOTERMS>,1037,O
37892,QTY,1037,O
37893,<UNITPRICEAMOUNT>,1037,Quantity
37894,KGS,1037,Quantity
37895,COVER,1037,GoodsDescription
37896,FILM,1037,GoodsDescription
37897,FOR,1037,GoodsDescription
37898,CAPACITOR,1037,GoodsDescription
37899,<QUANTITY>,1037,O
37900,U,1037,UnitPriceAmount
37901,X,1037,O
37902,<INCOTERMS>,1037,O
37903,AT,1037,O
37904,USD,1037,UnitPriceAmount
37905,<UNITPRICEAMOUNT>,1037,UnitPriceAmount
37906,PER,1037,UnitPriceAmount
37907,KG.,1037,O
37908,AS,1037,O
37909,PER,1037,UnitPriceAmount
37910,BENEFICIARY'S,1037,O
37911,PROFORMA,1037,O
37912,INVOICE,1037,O
37913,NO.,1037,O
37914,NBDDN000712,1037,O
37915,DATED,1037,O
37916,02-JAN-2020.,1037,O
37917,CFR,1038,Incoterms
37918,KARACHI,1038,Incoterms
37919,SEAPORT,1038,Incoterms
37920,PAKISTAN,1038,Incoterms
37921,TOTAL,1038,O
37922,QTY,1038,O
37923,<QUANTITY>,1038,Quantity
37924,NOS,1038,Quantity
37925,FINGER,1038,GoodsDescription
37926,TEXTURED,1038,GoodsDescription
37927,ONLINE,1038,GoodsDescription
37928,CHLORINATED,1038,GoodsDescription
37929,POWDER,1038,GoodsDescription
37930,FREE,1038,GoodsDescription
37931,WHITE,1038,GoodsDescription
37932,NITRILE,1038,GoodsDescription
37933,AND,1038,O
37934,WITH,1038,O
37935,COMPLETE,1038,O
37936,DETAIL,1038,O
37937,AS,1038,O
37938,PER,1038,O
37939,BENEFICIARY'S,1038,O
37940,PROFORMA,1038,O
37941,INVOICE,1038,O
37942,NO.50026757,1038,O
37943,DATED,1038,O
37944,<INCOTERMS>,1038,O
37945,CFR,1039,Incoterms
37946,KARACHI,1039,Incoterms
37947,SEAPORT,1039,Incoterms
37948,PAKISTAN,1039,Incoterms
37949,QTY,1039,O
37950,<UNITPRICEAMOUNT>,1039,Quantity
37951,UNITS,1039,Quantity
37952,PACKING,1039,GoodsDescription
37953,MACHINE,1039,GoodsDescription
37954,WITH,1039,GoodsDescription
37955,ALL,1039,GoodsDescription
37956,STANDARD,1039,GoodsDescription
37957,ACCESSORIES,1039,GoodsDescription
37958,AS,1039,O
37959,PER,1039,O
37960,BENEFICIARY'S,1039,O
37961,PROFORMA,1039,O
37962,INVOICE,1039,O
37963,NO.,1039,O
37964,QSM-20200102,1039,O
37965,DATED,1039,O
37966,<INCOTERMS>,1039,O
37967,CFR,1040,Incoterms
37968,KEAMARI,1040,Incoterms
37969,KARACHI,1040,Incoterms
37970,SEAPORT/PORT,1040,Incoterms
37971,QASIM,1040,Incoterms
37972,KARACHI,1040,Incoterms
37973,PAKISTAN,1040,Incoterms
37974,QTY,1040,O
37975,<QUANTITY>,1040,Quantity
37976,M.TONS,1040,Quantity
37977,OF,1040,O
37978,SILICO,1040,GoodsDescription
37979,MANGANESE,1040,GoodsDescription
37980,AT,1040,O
37981,USD,1040,UnitPriceAmount
37982,<UNITPRICEAMOUNT>,1040,UnitPriceAmount
37983,PER,1040,UnitPriceAmount
37984,M.TON,1040,UnitPriceAmount
37985,AS,1040,Incoterms
37986,PER,1040,UnitPriceAmount
37987,BENEFICIARY'S,1040,O
37988,SALES,1040,O
37989,CONTRACT/CONFIRMATION,1040,O
37990,NO.,1040,O
37991,S1922298/PAK/JM,1040,O
37992,DATED,1040,O
37993,26-12-2019.,1040,O
37994,CFR,1041,Incoterms
37995,PICT,1041,Incoterms
37996,TERMINAL,1041,Incoterms
37997,KARACHI,1041,Incoterms
37998,SEAPORT,1041,Incoterms
37999,PAKISTAN,1041,Incoterms
38000,QTY,1041,O
38001,<UNITPRICEAMOUNT>,1041,Quantity
38002,MTS,1041,Quantity
38003,OF,1041,O
38004,BORMED,1041,O
38005,LE6607-PH,1041,O
38006,(LD,1041,O
38007,POLYETHYLENE),1041,O
38008,AT,1041,O
38009,USD,1041,UnitPriceAmount
38010,<QUANTITY>,1041,UnitPriceAmount
38011,PER,1041,UnitPriceAmount
38012,MT,1041,UnitPriceAmount
38013,AS,1041,O
38014,INDENT,1041,O
38015,NO.,1041,O
38016,<QUANTITY>,1041,O
38017,DATED,1041,O
38018,<INCOTERMS>,1041,O
38019,OF,1041,O
38020,M/S.,1041,O
38021,ARFEEN,1041,O
38022,INTERNATIONAL,1041,O
38023,(PVT.),1041,O
38024,LIMITED,1041,O
38025,KARACHI,1041,Incoterms
38026,PAKISTAN,1041,Incoterms
38027,CFR,1042,Incoterms
38028,KARACHI,1042,Incoterms
38029,PORT,1042,Incoterms
38030,PAKISTAN,1042,Incoterms
38031,QTY,1042,O
38032,<UNITPRICEAMOUNT>,1042,Quantity
38033,M/TONS,1042,Quantity
38034,COATED,1042,GoodsDescription
38035,CALCIUM,1042,GoodsDescription
38036,CARBONATE,1042,GoodsDescription
38037,FILLER,1042,GoodsDescription
38038,CODE,1042,O
38039,F10,1042,O
38040,AT,1042,GoodsDescription
38041,THE,1042,O
38042,RATE,1042,O
38043,OF,1042,O
38044,USD,1042,UnitPriceAmount
38045,<UNITPRICEAMOUNT>,1042,UnitPriceAmount
38046,PER,1042,UnitPriceAmount
38047,M/TON,1042,UnitPriceAmount
38048,AS,1042,O
38049,PER,1042,UnitPriceAmount
38050,BENEFICIARY'S,1042,O
38051,PROFORMA,1042,O
38052,INVOICE,1042,O
38053,NO.,1042,O
38054,<INCOTERMS>,1042,O
38055,DATED,1042,O
38056,<INCOTERMS>,1042,O
38057,CFR,1043,Incoterms
38058,KARACHI,1043,Incoterms
38059,PORT,1043,Incoterms
38060,QTY,1043,O
38061,<UNITPRICEAMOUNT>,1043,Quantity
38062,MT,1043,UnitPriceAmount
38063,POLYPROPYLENE,1043,GoodsDescription
38064,PPH1030,1043,O
38065,AT,1043,O
38066,USD,1043,UnitPriceAmount
38067,<UNITPRICEAMOUNT>,1043,UnitPriceAmount
38068,PER,1043,UnitPriceAmount
38069,MT,1043,UnitPriceAmount
38070,AS,1043,O
38071,PER,1043,UnitPriceAmount
38072,BENEFICIARY'S,1043,O
38073,PROFORMA,1043,O
38074,INVOICE,1043,O
38075,NO.,1043,O
38076,<QUANTITY>,1043,O
38077,DATED,1043,O
38078,<INCOTERMS>,1043,O
38079,CFR,1044,Incoterms
38080,KARACHI,1044,Incoterms
38081,SEAPORT,1044,Incoterms
38082,PAKISTAN,1044,Incoterms
38083,QTY,1044,O
38084,<QUANTITY>,1044,Quantity
38085,KGS,1044,Quantity
38086,OF,1044,O
38087,POLYCARBONATE,1044,GoodsDescription
38088,RESIN,1044,GoodsDescription
38089,GRADE,1044,O
38090,CLARNATE,1044,O
38091,(A,1044,O
38092,<INCOTERMS>,1044,O
38093,AT,1044,GoodsDescription
38094,USD,1044,UnitPriceAmount
38095,<UNITPRICEAMOUNT>,1044,UnitPriceAmount
38096,PER,1044,UnitPriceAmount
38097,KG,1044,Quantity
38098,AS,1044,O
38099,PER,1044,UnitPriceAmount
38100,BENEFICIARY'S,1044,O
38101,PROFORMA,1044,O
38102,INVOICE,1044,O
38103,NO.,1044,O
38104,<QUANTITY>,1044,O
38105,DATED,1044,O
38106,<INCOTERMS>,1044,O
38107,AND,1044,O
38108,APPLICANT'S,1044,O
38109,PURCHASE,1044,O
38110,ORDER,1044,O
38111,NO.,1044,O
38112,<INCOTERMS>,1044,O
38113,DATED,1044,O
38114,01-01-2020.,1044,O
38115,CFR,1045,Incoterms
38116,PORT,1045,Incoterms
38117,QASIM,1045,Incoterms
38118,KARACHI,1045,Incoterms
38119,PAKISTAN,1045,Incoterms
38120,TOTAL,1045,O
38121,QTY,1045,O
38122,<QUANTITY>,1045,O
38123,LBS,1045,Quantity
38124,(1000,1045,O
38125,M.TONS),1045,O
38126,UNITED,1045,GoodsOrigin
38127,STATES,1045,GoodsOrigin
38128,RAW,1045,GoodsDescription
38129,COTTON,1045,GoodsDescription
38130,CROP,1045,GoodsDescription
38131,YEAR-2019/20,1045,O
38132,EMOT,1045,O
38133,(ENDEAVORING,1045,O
38134,M/E),1045,O
38135,GC,1045,O
38136,<INCOTERMS>,1045,O
38137,G5,1045,O
38138,AND,1045,O
38139,<QUANTITY>,1045,O
38140,GPT,1045,O
38141,MIN,1045,O
38142,/29,1045,O
38143,GPT,1045,O
38144,AVG,1045,O
38145,CLEAN,1045,O
38146,AT,1045,GoodsOrigin
38147,USC,1045,UnitPriceAmount
38148,<UNITPRICEAMOUNT>,1045,UnitPriceAmount
38149,PER,1045,UnitPriceAmount
38150,LB,1045,Quantity
38151,COMPLETE,1045,O
38152,DETAILS,1045,O
38153,AS,1045,Incoterms
38154,PER,1045,UnitPriceAmount
38155,BENEFICIERY'S,1045,O
38156,PERFORMA,1045,O
38157,INVOICE,1045,O
38158,NO.,1045,O
38159,<INCOTERMS>,1045,O
38160,AND,1045,O
38161,B,1045,Quantity
38162,DATED,1045,O
38163,<INCOTERMS>,1045,O
38164,FOB,1046,Incoterms
38165,SHANGHAI,1046,Incoterms
38166,SEAPORT,1046,Incoterms
38167,QTY,1046,O
38168,<QUANTITY>,1046,Quantity
38169,SET,1046,Quantity
38170,ROLLING,1046,GoodsDescription
38171,TEST,1046,GoodsDescription
38172,MACHINE,1046,GoodsDescription
38173,WITH,1046,GoodsDescription
38174,STANDARD,1046,GoodsDescription
38175,ACCESSORIES,1046,GoodsDescription
38176,MODEL,1046,O
38177,JS1-20B,1046,O
38178,AT,1046,O
38179,THE,1046,O
38180,RATE,1046,O
38181,OF,1046,O
38182,USD,1046,UnitPriceAmount
38183,<UNITPRICEAMOUNT>,1046,UnitPriceAmount
38184,PER,1046,UnitPriceAmount
38185,SET,1046,Quantity
38186,AS,1046,O
38187,PER,1046,UnitPriceAmount
38188,APPLICANT'S,1046,O
38189,PURCHASE,1046,O
38190,ORDER,1046,O
38191,NO.,1046,O
38192,AHL/MISC/007/CWC/2019-20,1046,O
38193,DATED,1046,O
38194,<DATE>,1046,O
38195,AND,1046,GoodsDescription
38196,BENEFICIARY'S,1046,O
38197,CONTRACT,1046,O
38198,NO.,1046,O
38199,AHLWC191220,1046,O
38200,DATED,1046,O
38201,<DATE>,1046,O
38202,CFR,1047,Incoterms
38203,KARACHI,1047,Incoterms
38204,PORT,1047,Incoterms
38205,PAKISTAN,1047,Incoterms
38206,QTY,1047,O
38207,<UNITPRICEAMOUNT>,1047,Quantity
38208,M.TONS,1047,Quantity
38209,POTASSIUM,1047,GoodsDescription
38210,CHLORATE,1047,GoodsDescription
38211,<INCOTERMS>,1047,O
38212,MIN.,1047,O
38213,AT,1047,GoodsDescription
38214,USD,1047,UnitPriceAmount
38215,<QUANTITY>,1047,UnitPriceAmount
38216,PER,1047,UnitPriceAmount
38217,MT,1047,UnitPriceAmount
38218,AS,1047,GoodsDescription
38219,PER,1047,UnitPriceAmount
38220,PROFORMA,1047,O
38221,INVOICE,1047,O
38222,NO.,1047,O
38223,<INCOTERMS>,1047,O
38224,DATED,1047,O
38225,<DATE>,1047,O
38226,CFR,1048,Incoterms
38227,KARACHI,1048,Incoterms
38228,MOHAMMAD,1048,Incoterms
38229,BIN,1048,Incoterms
38230,QASIM,1048,Incoterms
38231,PAKISTAN,1048,Incoterms
38232,QTY,1048,O
38233,<QUANTITY>,1048,O
38234,KGS,1048,Quantity
38235,ACRYLIC,1048,GoodsDescription
38236,TOW,1048,GoodsDescription
38237,AT,1048,O
38238,USD,1048,UnitPriceAmount
38239,<UNITPRICEAMOUNT>,1048,UnitPriceAmount
38240,PER,1048,UnitPriceAmount
38241,KG,1048,UnitPriceAmount
38242,AS,1048,Incoterms
38243,PER,1048,UnitPriceAmount
38244,BENEFICIARY'S,1048,O
38245,PROFORMA,1048,O
38246,INVOICE,1048,O
38247,NO.,1048,O
38248,<INCOTERMS>,1048,O
38249,DATED,1048,O
38250,<DATE>,1048,O
38251,CFR,1049,Incoterms
38252,KARACHI,1049,Incoterms
38253,SEAPORT,1049,Incoterms
38254,PAKISTAN,1049,Incoterms
38255,(INCOTERMS,1049,O
38256,<INCOTERMS>,1049,O
38257,TOTAL,1049,O
38258,QTY,1049,O
